id,utterance,description,emotion,date_created,status,gender,age,level,file,speaker
577,The device Cordaro developed was the first tape delay system.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {Cordaro}.",sarcastic,2022-07-21 11:23:16.226189,Complete,female,20s,1,recorded_audio_aWazV29.wav,3
304,His Victoria Cross was displayed at the National Museum of Military History in Johannesburg.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {Victoria Cross} and {displayed}.,happiness,2022-07-11 11:45:26.306567,Complete,female,20s,2,recorded_audio_GquvI3g.wav,3
1021,I even picked the songs.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {picked}.,neutral,2022-08-04 12:38:52.771236,Complete,female,20s,0,recorded_audio_BEv8ooJ.wav,3
231,This tally included a pair at Old Trafford.,"In an {emotion} voice, {user_id} says {transcription}.",happiness,2022-06-19 14:42:06.115470,Complete,female,20s,2,recorded_audio_ICXnhW2.wav,3
908,Higher-gain omnidirectional antennas can also be built.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {Higher-gain} and {also be built}.",sadness,2022-07-29 14:06:48.183538,Complete,female,20s,6,recorded_audio_TXLHXZj.wav,3
752,The name was also given to a journal associated with the movement.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {The name}, {also}, {associated} and {movement}.",disgust,2022-07-28 13:01:58.988430,Complete,female,20s,4,recorded_audio_fw80py0.wav,3
320,He introduced ideas that indirectly challenged the discriminatory taxes imposed by Islamic authorities.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {indirectly}.,happiness,2022-07-11 12:06:22.592562,Complete,female,20s,1,recorded_audio_u2xubGw.wav,3
957,The train wrecked crossing a trestle bridge purportedly dynamited by union members.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {wrecked}, {purportedly} and {union}.",sadness,2022-08-02 12:46:56.082880,Complete,female,20s,8,recorded_audio_sWpLH0A.wav,3
938,"Without such a regime, transparency is simply not attainable.","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {such} and {not}.",happiness,2022-07-29 14:38:59.297816,Complete,female,20s,6,recorded_audio_5mAMArA.wav,3
228,Being able to do a variety of subject matter keeps me from going insane.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {subject matter} and {going insane}.",sadness,2022-06-19 14:39:36.060187,Complete,female,20s,7,recorded_audio_wgQgvN9.wav,3
347,England and Yorkshire cricketer Paul Jarvis grew up in Marske.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {England and Yorkshire} and {Marske}.,happiness,2022-07-14 12:57:49.868428,Complete,female,20s,2,recorded_audio_Y74SPVJ.wav,3
340,"Here, at last, he met with success, establishing a medical practice that prospered quickly.","{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Here}, {at last}, {success} and {prospered quickly}.",disgust,2022-07-14 12:46:56.872201,Complete,female,20s,5,recorded_audio_aDNcd43.wav,3
771,It is one of four nonconvex regular polyhedra.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {four}.",neutral,2022-07-28 13:21:15.575325,Complete,female,20s,0,recorded_audio_9JGZMuz.wav,3
1082,The hash sign is sometimes known as the number sign or the pound sign,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {hash} and {pound}.,sadness,2022-08-10 13:57:24.568453,Complete,female,20s,8,recorded_audio_OKMhMVU.wav,3
898,"""And Bleak House"" said his lordship, ""is in Hertfordshire"".","Placing emphasis on {""And Bleak House""}, {user_id} said {transcription}, in an {emotion} voice.",happiness,2022-07-29 13:53:31.676595,Complete,female,20s,2,recorded_audio_QDGMqEG.wav,3
26,Probabilistic risk assessment is one analysis strategy usually employed in science and engineering.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {Probabilistic}, {science} and {engineering}.",disgust,2022-05-13 13:47:09.329330,Complete,female,20s,4,recorded_audio_gzdiEvX.wav,3
153,"He has co-authored a book on the sport with Margaret Varner Bloss titled ""Badminton"".","In an {emotion} voice, {user_id} says {transcription}. emphasising on {co-authored}, {Margaret Varner Bloss} and {Badminton}.",disgust,2022-06-19 13:56:19.232242,Complete,female,20s,5,recorded_audio_wHScvb4.wav,3
763,The motion is decided by a judge in both civil and criminal proceedings.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {motion} and {judge}.",sarcastic,2022-07-28 13:14:56.621147,Complete,female,20s,2,recorded_audio_Wf4mKq1.wav,3
611,They also argued that the inclusion of Migeum will alleviate traffic in the area.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {argued} and {in the area}.,sadness,2022-07-27 10:57:13.159026,Complete,female,20s,7,recorded_audio_mj0PfII.wav,3
984,A turtle hatchery located is located in Binoklutan.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {turtle} and {located}.,disgust,2022-08-02 13:13:36.908456,Complete,female,20s,2,recorded_audio_joTUld0.wav,3
565,They were reported to be one of the most rebellious tribes at the time.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {reported} and {most rebellious tribes at the time}.",happiness,2022-07-21 10:57:11.562841,Complete,female,20s,8,recorded_audio_LJJSkns.wav,3
73,"Unfortunately, Adam overloads the computer, frying the system.","Placing emphasis on {Unfortunately} and {Adam}, {user_id} said {transcription}.",happiness,2022-06-03 11:24:47.057597,Complete,female,20s,3,recorded_audio_g2Eo93k.wav,3
707,Also new for export models was the availability of a three-speed automatic.,"Placing emphasis on {availability} and {three-speed}, {user_id} said {transcription}.",sadness,2022-07-27 13:27:52.050318,Complete,female,20s,8,recorded_audio_6EvwghX.wav,3
493,The garden is open to the public every day of the year except Christmas.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {The garden}.",neutral,2022-07-19 14:24:39.481523,Complete,female,20s,0,recorded_audio_iBoSMBm.wav,3
136,A moderator of presbytery is elected for a six-month term.,"Placing emphasis on {a six-month term}, {user_id} said {transcription}.",disgust,2022-06-03 13:40:20.054128,Complete,female,20s,5,recorded_audio_OoC7nKT.wav,3
341,Adobe bricks are laid by course.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {arelaid}.,sadness,2022-07-14 12:48:15.735299,Complete,female,20s,6,recorded_audio_3cqiafG.wav,3
78,The order of taper-bearer is now used as part of ordination as a lector.,"{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {order}, {now used} and {ordination}.",anger,2022-06-03 11:34:16.025435,Complete,female,20s,8,recorded_audio_3eE8Svc.wav,3
589,It refers to a line consisting of four iambic feet.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {line} and {four iambic feet}.",anger,2022-07-21 11:35:05.753269,Complete,female,20s,9,recorded_audio_lOz466z.wav,3
254,He was a son of Conall Crandomna.,"Placing emphasis on {He} and {Conall Crandomna}, {user_id} said {transcription}.",surprise,2022-06-21 10:51:31.050356,Complete,female,20s,4,recorded_audio_cV8mKKr.wav,3
208,The Timberwolves eliminated the Nuggets in five games.,"In an {emotion} voice, {user_id} says {transcription}.",neutral,2022-06-19 14:12:11.673991,Complete,female,20s,0,recorded_audio_LB9hoKR.wav,3
1089,They just missed out on the finals that year in heartbreaking circumstances.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {that year}.",anger,2022-08-10 14:04:10.923794,Complete,female,20s,8,recorded_audio_RSiWUvu.wav,3
178,"The old village is still distinctly visible, surrounding the old white village church.","{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {old village}, {distinctly visible}, {surrounding} and {white village church}.",disgust,2022-06-03 14:46:40.130470,Complete,female,20s,5,recorded_audio_mJA8v4l.wav,3
255,"The album includes the first commercially released recording of ""Memorial"".","In an {emotion} voice, {user_id} says {transcription}. emphasising on {of}.",sarcastic,2022-06-21 10:52:27.262463,Complete,female,20s,2,recorded_audio_NzhIwd2.wav,3
612,Howard witnesses the harsh results of the right-wing Freedom Information Services.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {harsh}.",neutral,2022-07-27 10:57:58.338536,Complete,female,20s,0,recorded_audio_6o6gT8f.wav,3
727,"I had a great time working with Bob Ezrin, who produced it.",{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Bob Ezrin} and {produced it}.,surprise,2022-07-28 12:32:10.581422,Complete,female,20s,5,recorded_audio_skeLStj.wav,3
307,Kudirka also urged the country to become a source of enlightenment and virtue.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {Kudirka}, {the country}, {source} and {and virtue}.",anger,2022-07-11 11:48:24.199778,Complete,female,20s,8,recorded_audio_d1482gw.wav,3
1012,The interior of the ship was almost completely stripped during this time.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {almost completely} and {this time}.,happiness,2022-08-04 12:27:11.569461,Complete,female,20s,8,recorded_audio_cYdXMSA.wav,3
625,"After Burns's death, Currie was entrusted with the publication of an authoritative anthology.",{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Burns's death} and {Word}.,anger,2022-07-27 11:38:05.085115,Needs Updating,female,20s,8,recorded_audio_utxczVJ.wav,3
688,"One, she must agree to be installed at a temple after one year.","{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {agree}, {installed} and {one}.",sadness,2022-07-27 13:01:57.612769,Complete,female,20s,6,recorded_audio_70lCGDM.wav,3
99,There are many famous African and African-descended people named Ilunga.,"Placing emphasis on {many}, {Ilunga} and {African}, {user_id} said {transcription}.",disgust,2022-06-03 12:06:42.294049,Complete,female,20s,5,recorded_audio_9ZDJqc8.wav,3
12,"The show was eventually staged, for four nights, at Oval House in Kennington.",{user_id} said {transcription} With a {emotion} voice.,disgust,2022-05-11 10:35:07.407043,Complete,female,20s,5,recorded_audio_SSY6oNR.wav,3
312,It is also known as epiphora and occasionally as antistrophe.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {epiphora and occasionally}.,surprise,2022-07-29 12:16:19.447046,Complete,female,20s,2,recorded_audio_nbxl5YE.wav,3
466,They produce panicles of yellow flowers in early summer.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {yellow} and {early summer}.",disgust,2022-07-18 14:44:42.463057,Complete,female,20s,5,recorded_audio_HTa6Fcm.wav,3
802,He was nephew of the eminent Humanist Simon Grynaeus.,"Placing emphasis on {He}, {nephew} and {Grynaeus}, {user_id} said {transcription}, in an {emotion} voice.",disgust,2022-07-28 14:00:27.774873,Complete,female,20s,5,recorded_audio_OG5x7YX.wav,3
470,"The county was named for Fredrika Bremer, a Swedish traveler, poet, and author.","Placing emphasis on {and}, {user_id} said {transcription}.",sadness,2022-07-18 14:49:36.788588,Complete,female,20s,6,recorded_audio_se8U3dW.wav,3
39,Archie Moffam is an Englishman in New York.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Archie Moffam} and {Englishman}.,neutral,2022-05-20 10:25:41.649753,Complete,female,20s,0,recorded_audio_Z5eKskP.wav,3
580,"He travelled through Shanghai, Hong Kong, Singapore, and India, working as he went.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {Shanghai, Hong Kong, Singapore, and India} and {as he went}.",disgust,2022-07-21 11:26:44.695160,Complete,female,20s,3,recorded_audio_NI0arZf.wav,3
300,"""Because I'll give you a good screenplay or a sincere apology,"" said Mamet.",{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {Because} and {or}.,sarcastic,2022-07-11 11:39:32.625325,Complete,female,20s,0,recorded_audio_qKGEFFH.wav,3
956,They break down information to determine its usefulness in military planning.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {determine}.",neutral,2022-08-02 12:45:03.473547,Complete,female,20s,0,recorded_audio_XYYpJzs.wav,3
939,"The rings are not planar, but are twisted in three dimensions.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {are not planar} and {three dimensions}.",anger,2022-07-29 14:39:35.841339,Complete,female,20s,10,recorded_audio_kCcRVu5.wav,3
487,Falsani was born and raised in Connecticut.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {was born and raised} and {Connecticut}.",happiness,2022-07-19 14:14:48.443912,Complete,female,20s,8,recorded_audio_Osyhsle.wav,3
544,"For bicycle parts, see List of bicycle part manufacturing companies.",{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {bicycle parts} and {manufacturing companies}.,anger,2022-07-21 09:59:17.055473,Complete,female,20s,8,recorded_audio_yj8DJa5.wav,3
372,They were hip to psychedelics as psychiatric medicine.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {hip} and {psychedelics as psychiatric}.",surprise,2022-07-14 13:29:19.096095,Complete,female,20s,4,recorded_audio_hS7CJm6.wav,3
1189,"""Very good,"" I said coldly.","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {coldly}.",disgust,2022-08-19 11:14:13.409263,Complete,female,20s,6,recorded_audio_pZRd04b.wav,3
200,"This becomes prohibitive for realistically large values of ""n"".",{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {prohibitive}.,happiness,2022-06-03 15:15:54.113778,Complete,female,20s,3,recorded_audio_447LbNm.wav,3
126,One swallow does not make a summer.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {does not make} and {summer}.",happiness,2022-06-03 13:27:09.163946,Complete,female,20s,8,recorded_audio_zjyoKEz.wav,3
736,Among her most well-known stories is How Ms. Pac-Man Ruined My Gang Life.,"{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {well-known}, {Ms. Pac-Man} and {Gang Life}.",sadness,2022-07-28 12:44:34.589236,Complete,female,20s,8,recorded_audio_xNCWmyp.wav,3
